"_time",plc,teller
"2015-06-08T15:45:46.356+0200","0015B-West",843
"2015-06-08T15:45:43.916+0200","0015B-West",842
"2015-06-08T15:45:41.905+0200","0015B-West",841
"2015-06-08T15:45:39.875+0200","00009-Centraal.2",562
"2015-06-08T15:45:39.470+0200","0015B-West",840
"2015-06-08T15:45:37.450+0200","0015B-West",839
"2015-06-08T15:45:34.615+0200","0015B-West",838
"2015-06-08T15:45:31.375+0200","0015B-West",837
"2015-06-08T15:45:30.170+0200","0015B-West",836
"2015-06-08T15:45:29.320+0200","00009-Centraal.1",563
"2015-06-08T15:45:28.130+0200","0015B-West",835
"2015-06-08T15:45:25.305+0200","0015B-West",834
"2015-06-08T15:45:22.814+0200","0015B-West",833
"2015-06-08T15:45:20.834+0200","0015B-West",832
"2015-06-08T15:45:17.964+0200","0015B-West",831
"2015-06-08T15:45:15.169+0200","0015B-West",830
"2015-06-08T15:45:13.499+0200","0015B-West",829
"2015-06-08T15:45:09.849+0200","0015B-West",828
"2015-06-08T15:45:08.274+0200","00009-Centraal.2",562
"2015-06-08T15:45:06.648+0200","0015B-West",827
"2015-06-08T15:45:03.758+0200","0015B-West",826
"2015-06-08T15:45:00.928+0200","0015B-West",825
"2015-06-08T15:44:58.508+0200","0015B-West",824
"2015-06-08T15:44:56.088+0200","0015B-West",823
"2015-06-08T15:44:52.033+0200","0015B-West",822
"2015-06-08T15:44:49.207+0200","0015B-West",821
"2015-06-08T15:44:44.702+0200","0015B-West",820
"2015-06-08T15:44:41.892+0200","0015B-West",819
"2015-06-08T15:44:28.886+0200","0015B-West",818
"2015-06-08T15:44:21.991+0200","0015B-West",817
"2015-06-08T15:43:47.899+0200","0022A-West",685
"2015-06-08T15:43:45.499+0200","0022A-West",684
"2015-06-08T15:43:41.849+0200","0022A-West",683
"2015-06-08T15:43:37.378+0200","0022A-West",682
"2015-06-08T15:43:30.898+0200","0022A-West",681
"2015-06-08T15:43:28.038+0200","0022A-West",680
"2015-06-08T15:43:25.198+0200","0022A-West",679
"2015-06-08T15:43:22.378+0200","0022A-West",678
"2015-06-08T15:43:21.557+0200","0020A-West",757
"2015-06-08T15:43:19.937+0200","0022A-West",677
"2015-06-08T15:43:17.907+0200","0020A-West",756
"2015-06-08T15:43:17.107+0200","0022A-West",676
"2015-06-08T15:43:14.667+0200","0022A-West",675
"2015-06-08T15:43:13.892+0200","0018A-West",864
"2015-06-08T15:43:11.817+0200","0022A-West",674
"2015-06-08T15:43:11.462+0200","0018A-West",863
"2015-06-08T15:43:11.017+0200","0020A-West",755
"2015-06-08T15:43:08.587+0200","0022A-West",673
"2015-06-08T15:43:08.582+0200","0018A-West",862
"2015-06-08T15:43:07.337+0200","0020A-West",754
"2015-06-08T15:43:04.131+0200","0018A-West",861
"2015-06-08T15:43:03.716+0200","0020A-West",753
"2015-06-08T15:43:03.696+0200","0022A-West",672
"2015-06-08T15:43:00.881+0200","00009-Centraal.1",563
"2015-06-08T15:43:00.081+0200","0018A-West",860
"2015-06-08T15:42:59.666+0200","0020A-West",752
"2015-06-08T15:42:57.636+0200","0022A-West",671
"2015-06-08T15:42:56.826+0200","0020A-West",751
"2015-06-08T15:42:56.021+0200","0018A-West",859
"2015-06-08T15:42:55.196+0200","0022A-West",670
"2015-06-08T15:42:51.936+0200","0020A-West",750
"2015-06-08T15:42:51.546+0200","0022A-West",669
"2015-06-08T15:42:47.476+0200","0022A-West",668
"2015-06-08T15:42:43.835+0200","0020A-West",749
"2015-06-08T15:42:41.415+0200","0022A-West",667
"2015-06-08T15:42:40.610+0200","0018A-West",858
"2015-06-08T15:42:40.205+0200","00009-Centraal.2",562
"2015-06-08T15:42:39.785+0200","0020A-West",748
"2015-06-08T15:42:38.960+0200","00009-Centraal.1",563
"2015-06-08T15:42:38.550+0200","0018A-West",857
"2015-06-08T15:42:37.365+0200","0022A-West",666
"2015-06-08T15:42:36.545+0200","0020A-West",747
"2015-06-08T15:42:36.160+0200","0018A-West",856
"2015-06-08T15:42:34.140+0200","0018A-West",855
"2015-06-08T15:42:33.705+0200","0022A-West",665
"2015-06-08T15:42:31.310+0200","0018A-West",854
"2015-06-08T15:42:30.845+0200","0020A-West",746
"2015-06-08T15:42:29.244+0200","0022A-West",664
"2015-06-08T15:42:29.229+0200","0018A-West",853
"2015-06-08T15:42:26.784+0200","0022A-West",663
"2015-06-08T15:42:26.419+0200","0018A-West",852
"2015-06-08T15:42:25.584+0200","0020A-West",745
"2015-06-08T15:42:23.964+0200","0022A-West",662
"2015-06-08T15:42:23.554+0200","0020A-West",744
"2015-06-08T15:42:23.199+0200","0018A-West",851
"2015-06-08T15:42:21.124+0200","0020A-West",743
"2015-06-08T15:42:20.759+0200","0018A-West",850
"2015-06-08T15:42:20.314+0200","0022A-West",661
"2015-06-08T15:42:18.289+0200","0018A-West",849
"2015-06-08T15:42:17.894+0200","00009-Centraal.2",562
"2015-06-08T15:42:17.874+0200","0020A-West",742
"2015-06-08T15:42:17.044+0200","0022A-West",660
"2015-06-08T15:42:15.839+0200","0018A-West",848
"2015-06-08T15:42:14.214+0200","0022A-West",659
"2015-06-08T15:42:13.439+0200","0018A-West",847
"2015-06-08T15:42:13.404+0200","0020A-West",741
"2015-06-08T15:42:11.008+0200","0018A-West",846
"2015-06-08T15:42:09.753+0200","0022A-West",658
"2015-06-08T15:42:08.973+0200","0020A-West",740
"2015-06-08T15:42:08.538+0200","0018A-West",845
"2015-06-08T15:42:07.328+0200","00009-Centraal.1",563
"2015-06-08T15:42:06.113+0200","0022A-West",657
"2015-06-08T15:42:05.318+0200","0018A-West",844
"2015-06-08T15:42:04.493+0200","0020A-West",739
"2015-06-08T15:42:04.098+0200","0018A-West",843
"2015-06-08T15:42:01.263+0200","0022A-West",656
"2015-06-08T15:42:00.858+0200","0018A-West",842
"2015-06-08T15:42:00.023+0200","0020A-West",738
"2015-06-08T15:41:58.028+0200","0018A-West",841
"2015-06-08T15:41:55.198+0200","0018A-West",840
"2015-06-08T15:41:54.772+0200","0020A-West",737
"2015-06-08T15:41:53.137+0200","0018A-West",839
"2015-06-08T15:41:51.932+0200","0022A-West",655
"2015-06-08T15:41:50.337+0200","0016A-West",1278
"2015-06-08T15:41:50.272+0200","0020A-West",736
"2015-06-08T15:41:49.887+0200","0018A-West",838
"2015-06-08T15:41:47.907+0200","0016A-West",1277
"2015-06-08T15:41:47.462+0200","0022A-West",654
"2015-06-08T15:41:47.452+0200","0020A-West",735
"2015-06-08T15:41:45.852+0200","00009-Centraal.2",562
"2015-06-08T15:41:44.192+0200","0022A-West",653
"2015-06-08T15:41:43.427+0200","0018A-West",837
"2015-06-08T15:41:42.197+0200","0016A-West",1276
"2015-06-08T15:41:42.182+0200","0020A-West",734
"2015-06-08T15:41:41.772+0200","0022A-West",652
"2015-06-08T15:41:40.607+0200","0018A-West",836
"2015-06-08T15:41:39.352+0200","0020A-West",733
"2015-06-08T15:41:38.127+0200","0018A-West",835
"2015-06-08T15:41:37.737+0200","0016A-West",1275
"2015-06-08T15:41:37.321+0200","0020A-West",732
"2015-06-08T15:41:36.891+0200","0022A-West",651
"2015-06-08T15:41:34.891+0200","0020A-West",731
"2015-06-08T15:41:34.081+0200","0022A-West",650
"2015-06-08T15:41:33.276+0200","0018A-West",834
"2015-06-08T15:41:31.641+0200","0022A-West",649
"2015-06-08T15:41:31.231+0200","0020A-West",730
"2015-06-08T15:41:30.816+0200","0016A-West",1274
"2015-06-08T15:41:30.426+0200","0018A-West",833
"2015-06-08T15:41:30.421+0200","0022A-West",648
"2015-06-08T15:41:28.416+0200","0018A-West",832
"2015-06-08T15:41:28.016+0200","0016A-West",1273
"2015-06-08T15:41:27.971+0200","0020A-West",729
"2015-06-08T15:41:27.171+0200","0022A-West",647
"2015-06-08T15:41:25.561+0200","0020A-West",728
"2015-06-08T15:41:25.136+0200","0016A-West",1272
"2015-06-08T15:41:24.386+0200","0018A-West",831
"2015-06-08T15:41:23.531+0200","0020A-West",727
"2015-06-08T15:41:21.501+0200","0022A-West",646
"2015-06-08T15:41:21.486+0200","0018A-West",830
"2015-06-08T15:41:21.101+0200","0020A-West",726
"2015-06-08T15:41:19.460+0200","0022A-West",645
"2015-06-08T15:41:18.275+0200","0016A-West",1271
"2015-06-08T15:41:18.255+0200","0018A-West",829
"2015-06-08T15:41:17.050+0200","0022A-West",644
"2015-06-08T15:41:15.835+0200","0016A-West",1270
"2015-06-08T15:41:15.010+0200","0020A-West",725
"2015-06-08T15:41:13.825+0200","0016A-West",1269
"2015-06-08T15:41:12.160+0200","0020A-West",724
"2015-06-08T15:41:12.160+0200","0022A-West",643
"2015-06-08T15:41:11.395+0200","0016A-West",1268
"2015-06-08T15:41:08.515+0200","0016A-West",1267
"2015-06-08T15:41:08.500+0200","0022A-West",642
"2015-06-08T15:41:07.305+0200","0018A-West",828
"2015-06-08T15:41:07.290+0200","0020A-West",723
"2015-06-08T15:41:06.915+0200","0016A-West",1266
"2015-06-08T15:41:05.670+0200","0022A-West",641
"2015-06-08T15:41:04.085+0200","0016A-West",1265
"2015-06-08T15:41:02.445+0200","0018A-West",827
"2015-06-08T15:41:02.440+0200","0022A-West",640
"2015-06-08T15:41:02.044+0200","0016A-West",1264
"2015-06-08T15:41:01.609+0200","0020A-West",722
"2015-06-08T15:41:00.819+0200","0022A-West",639
"2015-06-08T15:41:00.034+0200","0018A-West",826
"2015-06-08T15:40:59.224+0200","0016A-West",1263
"2015-06-08T15:40:57.959+0200","0022A-West",638
"2015-06-08T15:40:57.194+0200","0016A-West",1262
"2015-06-08T15:40:56.794+0200","0018A-West",825
"2015-06-08T15:40:56.359+0200","0020A-West",721
"2015-06-08T15:40:54.324+0200","0016A-West",1261
"2015-06-08T15:40:53.104+0200","0018A-West",824
"2015-06-08T15:40:52.314+0200","0016A-West",1260
"2015-06-08T15:40:51.499+0200","0020A-West",720
"2015-06-08T15:40:48.229+0200","0022A-West",637
"2015-06-08T15:40:47.874+0200","0016A-West",1259
"2015-06-08T15:40:47.424+0200","0018A-West",823
"2015-06-08T15:40:46.609+0200","0020A-West",719
"2015-06-08T15:40:44.989+0200","0022A-West",636
"2015-06-08T15:40:44.173+0200","0016A-West",1258
"2015-06-08T15:40:43.793+0200","0018A-West",822
"2015-06-08T15:40:43.788+0200","0020A-West",718
"2015-06-08T15:40:42.148+0200","0022A-West",635
"2015-06-08T15:40:40.128+0200","0020A-West",717
"2015-06-08T15:40:38.113+0200","0016A-West",1257
"2015-06-08T15:40:37.278+0200","0022A-West",634
"2015-06-08T15:40:35.258+0200","0022A-West",633
"2015-06-08T15:40:34.038+0200","0020A-West",716
"2015-06-08T15:40:31.998+0200","0022A-West",632
"2015-06-08T15:40:29.588+0200","0020A-West",715
"2015-06-08T15:40:29.168+0200","0022A-West",631
"2015-06-08T15:40:25.927+0200","0022A-West",630
"2015-06-08T15:40:24.707+0200","0020A-West",714
"2015-06-08T15:40:19.427+0200","0022A-West",629
"2015-06-08T15:40:17.397+0200","0022A-West",628
"2015-06-08T15:40:16.177+0200","0020A-West",713
"2015-06-08T15:40:14.577+0200","0022A-West",627
"2015-06-08T15:40:12.557+0200","0020A-West",712
"2015-06-08T15:40:12.172+0200","0016A-West",1256
"2015-06-08T15:40:12.127+0200","0022A-West",626
"2015-06-08T15:40:08.896+0200","0022A-West",625
"2015-06-08T15:40:08.521+0200","0016A-West",1255
"2015-06-08T15:40:07.266+0200","0020A-West",711
"2015-06-08T15:40:06.036+0200","0022A-West",624
"2015-06-08T15:40:04.051+0200","0015B-West",816
"2015-06-08T15:40:03.631+0200","0016A-West",1254
"2015-06-08T15:40:01.596+0200","0020A-West",710
"2015-06-08T15:39:59.571+0200","0016A-West",1253
"2015-06-08T15:39:59.156+0200","0020A-West",709
"2015-06-08T15:39:56.706+0200","0020A-West",708
"2015-06-08T15:39:53.476+0200","0017A-West",923
"2015-06-08T15:39:53.466+0200","0020A-West",707
"2015-06-08T15:39:51.055+0200","0020A-West",706
"2015-06-08T15:39:49.470+0200","0016A-West",1252
"2015-06-08T15:39:48.195+0200","0020A-West",705
"2015-06-08T15:39:47.400+0200","0015B-West",815
"2015-06-08T15:39:44.135+0200","0020A-West",704
"2015-06-08T15:39:40.095+0200","0020A-West",703
"2015-06-08T15:39:39.330+0200","0016A-West",1251
"2015-06-08T15:39:38.890+0200","00009-Centraal.1",563
"2015-06-08T15:39:37.245+0200","0020A-West",702
"2015-06-08T15:39:36.030+0200","0016A-West",1250
"2015-06-08T15:39:34.014+0200","0020A-West",701
"2015-06-08T15:39:33.229+0200","0016A-West",1249
"2015-06-08T15:39:31.164+0200","0020A-West",700
"2015-06-08T15:39:27.514+0200","0020A-West",699
"2015-06-08T15:39:25.074+0200","0020A-West",698
"2015-06-08T15:39:24.269+0200","0016A-West",1248
"2015-06-08T15:39:21.889+0200","0016A-West",1247
"2015-06-08T15:39:21.014+0200","0020A-West",697
"2015-06-08T15:39:18.194+0200","0020A-West",696
"2015-06-08T15:39:17.804+0200","00009-Centraal.2",562
"2015-06-08T15:39:16.988+0200","00009-Centraal.1",563
"2015-06-08T15:39:15.788+0200","0016A-West",1246
"2015-06-08T15:39:15.353+0200","0020A-West",695
"2015-06-08T15:39:12.538+0200","0016A-West",1245
"2015-06-08T15:39:09.273+0200","0020A-West",694
"2015-06-08T15:39:08.088+0200","0016A-West",1244
"2015-06-08T15:39:04.818+0200","0016A-West",1243
"2015-06-08T15:39:04.413+0200","0016B-West",1424
"2015-06-08T15:39:01.558+0200","0016A-West",1242
"2015-06-08T15:39:01.153+0200","0016B-West",1423
"2015-06-08T15:38:59.977+0200","0016A-West",1241
"2015-06-08T15:38:58.352+0200","0016B-West",1422
"2015-06-08T15:38:57.127+0200","0016A-West",1240
"2015-06-08T15:38:55.912+0200","00009-Centraal.2",562
"2015-06-08T15:38:55.892+0200","0016B-West",1421
"2015-06-08T15:38:55.887+0200","0016A-West",1239
"2015-06-08T15:38:53.037+0200","0016A-West",1238
"2015-06-08T15:38:52.647+0200","00009-Centraal.1",563
"2015-06-08T15:38:52.282+0200","0016B-West",1420
"2015-06-08T15:38:50.237+0200","0016A-West",1237
"2015-06-08T15:38:47.392+0200","0016B-West",1419
"2015-06-08T15:38:44.947+0200","0016A-West",1236
"2015-06-08T15:38:44.922+0200","00009-Centraal.1",562
"2015-06-08T15:38:42.902+0200","0016B-West",1418
"2015-06-08T15:38:41.276+0200","0016A-West",1235
"2015-06-08T15:38:38.476+0200","0016A-West",1234
"2015-06-08T15:38:37.621+0200","0016B-West",1417
"2015-06-08T15:38:36.431+0200","0017A-West",922
"2015-06-08T15:38:35.616+0200","0016A-West",1233
"2015-06-08T15:38:34.016+0200","0017A-West",921
"2015-06-08T15:38:33.181+0200","0016B-West",1416
"2015-06-08T15:38:31.946+0200","0016A-West",1232
"2015-06-08T15:38:30.771+0200","00009-Centraal.2",561
"2015-06-08T15:38:29.511+0200","0017A-West",920
"2015-06-08T15:38:28.701+0200","0016B-West",1415
"2015-06-08T15:38:27.496+0200","0017A-West",919
"2015-06-08T15:38:26.716+0200","0016A-West",1231
"2015-06-08T15:38:25.461+0200","0017A-West",918
"2015-06-08T15:38:24.700+0200","0016B-West",1414
"2015-06-08T15:38:23.875+0200","0016A-West",1230
"2015-06-08T15:38:23.050+0200","00009-Centraal.2",562
"2015-06-08T15:38:22.640+0200","0017A-West",917
"2015-06-08T15:38:19.795+0200","0016A-West",1229
"2015-06-08T15:38:15.730+0200","0017A-West",916
"2015-06-08T15:38:15.320+0200","0015A-West",1214
"2015-06-08T15:38:14.945+0200","0016A-West",1228
"2015-06-08T15:38:14.130+0200","0016B-West",1413
"2015-06-08T15:38:13.295+0200","0017A-West",915
"2015-06-08T15:38:11.300+0200","0017A-West",914
"2015-06-08T15:38:08.840+0200","0015A-West",1213
"2015-06-08T15:38:08.830+0200","0017A-West",913
"2015-06-08T15:38:06.389+0200","0016B-West",1412
"2015-06-08T15:38:04.779+0200","0015A-West",1212
"2015-06-08T15:38:03.179+0200","0017A-West",912
"2015-06-08T15:38:00.329+0200","0017A-West",911
"2015-06-08T15:37:59.954+0200","0016A-West",1227
"2015-06-08T15:37:59.129+0200","0015A-West",1211
"2015-06-08T15:37:55.484+0200","0016A-West",1226
"2015-06-08T15:37:53.449+0200","0015A-West",1210
"2015-06-08T15:37:51.814+0200","0016A-West",1225
"2015-06-08T15:37:51.429+0200","0017A-West",910
"2015-06-08T15:37:49.813+0200","0017A-West",909
"2015-06-08T15:37:48.168+0200","0015A-West",1209
"2015-06-08T15:37:47.738+0200","0016B-West",1411
"2015-06-08T15:37:46.928+0200","0017A-West",908
"2015-06-08T15:37:45.743+0200","0016A-West",1224
"2015-06-08T15:37:44.518+0200","0016B-West",1410
"2015-06-08T15:37:44.498+0200","0017A-West",907
"2015-06-08T15:37:42.913+0200","0016A-West",1223
"2015-06-08T15:37:42.478+0200","0015A-West",1208
"2015-06-08T15:37:41.648+0200","0017A-West",906
"2015-06-08T15:37:36.408+0200","0017A-West",905
"2015-06-08T15:37:36.393+0200","0016A-West",1222
"2015-06-08T15:37:36.388+0200","0016B-West",1409
"2015-06-08T15:37:35.578+0200","0015A-West",1207
"2015-06-08T15:37:33.553+0200","0017A-West",904
"2015-06-08T15:37:31.947+0200","0015A-West",1206
"2015-06-08T15:37:31.532+0200","0016A-West",1221
"2015-06-08T15:37:29.502+0200","0016A-West",1220
"2015-06-08T15:37:28.707+0200","0017A-West",903
"2015-06-08T15:37:28.267+0200","0015A-West",1205
"2015-06-08T15:37:24.232+0200","0017A-West",902
"2015-06-08T15:37:23.807+0200","0016B-West",1408
"2015-06-08T15:37:21.017+0200","0015A-West",1204
"2015-06-08T15:37:21.007+0200","0017A-West",901
"2015-06-08T15:37:20.187+0200","0016B-West",1407
"2015-06-08T15:37:18.947+0200","0017A-West",900
"2015-06-08T15:37:16.927+0200","0016B-West",1406
"2015-06-08T15:37:16.512+0200","0017A-West",899
"2015-06-08T15:37:12.456+0200","0017A-West",898
"2015-06-08T15:37:10.871+0200","0016A-West",1219
"2015-06-08T15:37:08.416+0200","0017A-West",897
"2015-06-08T15:37:08.011+0200","0016A-West",1218
"2015-06-08T15:37:05.561+0200","0016A-West",1217
"2015-06-08T15:37:03.516+0200","0017A-West",896
"2015-06-08T15:37:02.741+0200","0016A-West",1216
"2015-06-08T15:36:59.511+0200","0017A-West",895
"2015-06-08T15:36:59.491+0200","0016A-West",1215
"2015-06-08T15:36:57.856+0200","0016B-West",1405
"2015-06-08T15:36:56.630+0200","0016A-West",1214
"2015-06-08T15:36:55.855+0200","0016B-West",1404
"2015-06-08T15:36:55.040+0200","0017A-West",894
"2015-06-08T15:36:53.030+0200","0017A-West",893
"2015-06-08T15:36:53.015+0200","0016B-West",1403
"2015-06-08T15:36:51.800+0200","0016A-West",1213
"2015-06-08T15:36:50.175+0200","0016B-West",1402
"2015-06-08T15:36:48.960+0200","0016A-West",1212
"2015-06-08T15:36:46.490+0200","0016A-West",1211
"2015-06-08T15:36:45.685+0200","0017A-West",892
"2015-06-08T15:36:43.255+0200","0017A-West",891
"2015-06-08T15:36:42.895+0200","0016B-West",1401
"2015-06-08T15:36:40.850+0200","0016A-West",1210
"2015-06-08T15:36:40.835+0200","0017A-West",890
"2015-06-08T15:36:39.599+0200","00009-Centraal.1",563
"2015-06-08T15:36:38.014+0200","0017A-West",889
"2015-06-08T15:36:37.599+0200","0016A-West",1209
"2015-06-08T15:36:36.369+0200","00009-Centraal.1",562
"2015-06-08T15:36:35.139+0200","00009-Centraal.1",561
"2015-06-08T15:36:34.739+0200","0016A-West",1208
"2015-06-08T15:36:33.924+0200","0017A-West",888
"2015-06-08T15:36:32.709+0200","0016A-West",1207
"2015-06-08T15:36:31.934+0200","0017A-West",887
"2015-06-08T15:36:31.499+0200","00009-Centraal.1",560
"2015-06-08T15:36:29.899+0200","0016A-West",1206
"2015-06-08T15:36:27.834+0200","0017A-West",886
"2015-06-08T15:36:27.479+0200","0016A-West",1205
"2015-06-08T15:36:25.834+0200","0016B-West",1400
"2015-06-08T15:36:24.999+0200","0017A-West",885
"2015-06-08T15:36:24.619+0200","0016A-West",1204
"2015-06-08T15:36:22.989+0200","0017A-West",884
"2015-06-08T15:36:21.758+0200","00009-Centraal.1",559
"2015-06-08T15:36:20.138+0200","0016A-West",1203
"2015-06-08T15:36:19.773+0200","0016B-West",1399
"2015-06-08T15:36:19.318+0200","00009-Centraal.1",558
"2015-06-08T15:36:18.113+0200","0017A-West",883
"2015-06-08T15:36:16.508+0200","0016A-West",1202
"2015-06-08T15:36:16.493+0200","00009-Centraal.1",557
"2015-06-08T15:36:14.863+0200","00009-Centraal.1",556
"2015-06-08T15:36:14.853+0200","0017A-West",882
"2015-06-08T15:36:13.668+0200","0016A-West",1201
"2015-06-08T15:36:13.268+0200","00009-Centraal.1",555
"2015-06-08T15:36:09.578+0200","0016A-West",1200
"2015-06-08T15:36:08.403+0200","0017A-West",881
"2015-06-08T15:36:06.388+0200","0016A-West",1199
"2015-06-08T15:36:04.737+0200","00009-Centraal.1",554
"2015-06-08T15:36:03.937+0200","0016A-West",1198
"2015-06-08T15:36:03.092+0200","0017A-West",880
"2015-06-08T15:36:02.287+0200","00009-Centraal.1",553
"2015-06-08T15:36:01.062+0200","00009-Centraal.1",552
"2015-06-08T15:36:00.667+0200","0016A-West",1197
"2015-06-08T15:35:59.897+0200","0017A-West",879
"2015-06-08T15:35:55.402+0200","0017A-West",878
"2015-06-08T15:35:55.402+0200","00009-Centraal.2",551
"2015-06-08T15:35:54.607+0200","00009-Centraal.1",552
"2015-06-08T15:35:54.572+0200","0016B-West",1398
"2015-06-08T15:35:52.982+0200","0017A-West",877
"2015-06-08T15:35:52.182+0200","0016B-West",1397
"2015-06-08T15:35:51.352+0200","0017A-West",876
"2015-06-08T15:35:48.502+0200","00009-Centraal.1",551
"2015-06-08T15:35:48.112+0200","0016B-West",1396
"2015-06-08T15:35:47.732+0200","0017A-West",875
"2015-06-08T15:35:46.466+0200","00009-Centraal.1",550
"2015-06-08T15:35:46.081+0200","0016B-West",1395
"2015-06-08T15:35:44.036+0200","00009-Centraal.1",549
"2015-06-08T15:35:42.831+0200","0016B-West",1394
"2015-06-08T15:35:42.421+0200","0017A-West",874
"2015-06-08T15:35:40.376+0200","0016A-West",1196
"2015-06-08T15:35:38.751+0200","0016B-West",1393
"2015-06-08T15:35:36.766+0200","0016A-West",1195
"2015-06-08T15:35:35.951+0200","0016B-West",1392
"2015-06-08T15:35:35.931+0200","0017A-West",873
"2015-06-08T15:35:33.931+0200","0017A-West",872
"2015-06-08T15:35:32.706+0200","0016A-West",1194
"2015-06-08T15:35:30.241+0200","0017A-West",871
"2015-06-08T15:35:27.420+0200","0017A-West",870
"2015-06-08T15:35:27.035+0200","0016A-West",1193
"2015-06-08T15:35:25.000+0200","0017A-West",869
"2015-06-08T15:35:24.185+0200","0016A-West",1192
"2015-06-08T15:35:22.980+0200","0017A-West",868
"2015-06-08T15:35:21.365+0200","0016A-West",1191
"2015-06-08T15:35:18.880+0200","0017A-West",867
"2015-06-08T15:35:15.630+0200","0017A-West",866
"2015-06-08T15:35:14.835+0200","0016A-West",1190
"2015-06-08T15:35:13.230+0200","0017A-West",865
"2015-06-08T15:35:13.215+0200","0016A-West",1189
"2015-06-08T15:35:09.974+0200","0016A-West",1188
"2015-06-08T15:35:09.139+0200","0017A-West",864
"2015-06-08T15:35:05.499+0200","0017A-West",863
"2015-06-08T15:35:05.089+0200","0015A-West",1203
"2015-06-08T15:35:04.304+0200","0016A-West",1187
"2015-06-08T15:35:01.044+0200","0016A-West",1186
"2015-06-08T15:35:00.639+0200","0017A-West",862
"2015-06-08T15:34:59.004+0200","0016A-West",1185
"2015-06-08T15:34:56.584+0200","0016A-West",1184
"2015-06-08T15:34:55.814+0200","0017A-West",861
"2015-06-08T15:34:54.563+0200","00009-Centraal.1",548
"2015-06-08T15:34:53.753+0200","0016A-West",1183
"2015-06-08T15:34:51.313+0200","0016A-West",1182
"2015-06-08T15:34:50.088+0200","0017A-West",860
"2015-06-08T15:34:48.063+0200","0017A-West",859
"2015-06-08T15:34:47.693+0200","0016A-West",1181
"2015-06-08T15:34:45.628+0200","0017A-West",858
"2015-06-08T15:34:45.213+0200","0016A-West",1180
"2015-06-08T15:34:43.628+0200","0017A-West",857
"2015-06-08T15:34:41.993+0200","0016A-West",1179
"2015-06-08T15:34:40.773+0200","0016A-West",1178
"2015-06-08T15:34:39.988+0200","0017A-West",856
"2015-06-08T15:34:38.363+0200","0016A-West",1177
"2015-06-08T15:34:37.107+0200","0017A-West",855
"2015-06-08T15:34:35.532+0200","0016A-West",1176
"2015-06-08T15:34:32.252+0200","0017A-West",854
"2015-06-08T15:34:31.462+0200","0016A-West",1175
"2015-06-08T15:34:29.417+0200","0017A-West",853
"2015-06-08T15:34:27.417+0200","0017A-West",852
"2015-06-08T15:34:25.387+0200","0017A-West",851
"2015-06-08T15:34:22.512+0200","0016A-West",1174
"2015-06-08T15:34:21.297+0200","0017A-West",850
"2015-06-08T15:34:19.716+0200","0015A-West",1202
"2015-06-08T15:34:18.896+0200","0017A-West",849
"2015-06-08T15:34:11.971+0200","0016A-West",1173
"2015-06-08T15:34:07.906+0200","0015A-West",1201
"2015-06-08T15:34:06.681+0200","0016A-West",1172
"2015-06-08T15:34:02.655+0200","0017A-West",848
"2015-06-08T15:33:53.335+0200","0015A-West",1200
"2015-06-08T15:33:53.315+0200","0017A-West",847
"2015-06-08T15:33:50.465+0200","0015A-West",1199
"2015-06-08T15:33:47.650+0200","0016A-West",1171
"2015-06-08T15:33:45.214+0200","0015A-West",1198
"2015-06-08T15:33:44.774+0200","0022A-West",623
"2015-06-08T15:33:44.389+0200","0016A-West",1170
"2015-06-08T15:33:41.964+0200","0022A-West",622
"2015-06-08T15:33:41.554+0200","0015A-West",1197
"2015-06-08T15:33:40.339+0200","0016A-West",1169
"2015-06-08T15:33:39.104+0200","0022A-West",621
"2015-06-08T15:33:36.679+0200","0016A-West",1168
"2015-06-08T15:33:36.664+0200","0015A-West",1196
"2015-06-08T15:33:35.864+0200","0016B-West",1391
"2015-06-08T15:33:35.854+0200","0022A-West",620
"2015-06-08T15:33:33.429+0200","0016A-West",1167
"2015-06-08T15:33:33.024+0200","0022A-West",619
"2015-06-08T15:33:29.774+0200","0022A-West",618
"2015-06-08T15:33:29.404+0200","0016B-West",1390
"2015-06-08T15:33:27.363+0200","0022A-West",617
"2015-06-08T15:33:25.743+0200","0016B-West",1389
"2015-06-08T15:33:25.338+0200","0016A-West",1166
"2015-06-08T15:33:24.903+0200","0022A-West",616
"2015-06-08T15:33:22.898+0200","0016A-West",1165
"2015-06-08T15:33:22.893+0200","0022A-West",615
"2015-06-08T15:33:21.293+0200","0015A-West",1195
"2015-06-08T15:33:20.043+0200","0022A-West",614
"2015-06-08T15:33:18.448+0200","0016A-West",1164
"2015-06-08T15:33:16.813+0200","0022A-West",613
"2015-06-08T15:33:13.953+0200","0022A-West",612
"2015-06-08T15:33:11.968+0200","0016A-West",1163
"2015-06-08T15:33:11.523+0200","0017A-West",846
"2015-06-08T15:33:11.133+0200","0022A-West",611
"2015-06-08T15:33:08.697+0200","0016A-West",1162
"2015-06-08T15:33:08.672+0200","0022A-West",610
"2015-06-08T15:33:06.652+0200","0022A-West",609
"2015-06-08T15:33:04.232+0200","0022A-West",608
"2015-06-08T15:33:03.422+0200","0017A-West",845
"2015-06-08T15:33:02.192+0200","0022A-West",607
"2015-06-08T15:32:58.542+0200","0022A-West",606
"2015-06-08T15:32:56.122+0200","0022A-West",605
"2015-06-08T15:32:54.097+0200","00009-Centraal.1",547
"2015-06-08T15:32:53.272+0200","0022A-West",604
